order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_delay_days,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
eafef0e6c44f121531569a69a318c3b3,084dab2db2bf5d42677b135e633a15ba,delivered,2017-11-29 13:03:33,2017-11-29 13:12:28,2017-12-04 19:18:09,2018-01-09 16:32:21,2017-12-27,13.0,ec85abbbac44c1bb668a04903d033b6d,90410,porto alegre,RS,1,e1901d5d99ca951543717ea5d1940a36,855668e0971d4dfd7bef1b6a4133b41b,2017-12-05 13:12:28,65.99,15.22
7753606fb1d0067848f8a1a7ae5abefa,5c4a6f6b98ec2d780b10f1cc88ef208f,delivered,2018-05-02 13:17:54,2018-05-02 15:58:53,2018-05-04 15:20:00,2018-05-23 17:51:15,2018-05-16,7.0,cc77e2bf7a54937f23c5534a4b4742d7,4856,sao paulo,SP,1,d63c1011f49d98b976c352955b1c4bea,cc419e0650a3c5ba77189a1882b7556a,2018-05-08 15:58:53,59.99,8.88
7753606fb1d0067848f8a1a7ae5abefa,5c4a6f6b98ec2d780b10f1cc88ef208f,delivered,2018-05-02 13:17:54,2018-05-02 15:58:53,2018-05-04 15:20:00,2018-05-23 17:51:15,2018-05-16,7.0,cc77e2bf7a54937f23c5534a4b4742d7,4856,sao paulo,SP,2,d63c1011f49d98b976c352955b1c4bea,cc419e0650a3c5ba77189a1882b7556a,2018-05-08 15:58:53,59.99,8.88
3606d0126c19d4197f835572f5162c20,366e99a4996b3f8f781b60d7549f9e38,delivered,2018-01-25 19:46:47,2018-01-25 19:53:22,2018-01-26 18:52:05,2018-02-22 23:49:20,2018-02-20,2.0,16ecae01d286ede5c22b963dc96f08ec,90610,porto alegre,RS,1,4aa6014eceb682077f9dc4bffebc05b0,b8bc237ba3788b23da09c0f1f3a3288c,2018-01-31 19:53:22,289.0,46.48
4d2d8a4224215f680cc5221011347401,5957d9ae822bcbe88c00fb8286362339,delivered,2018-03-01 12:43:37,2018-03-02 02:10:25,2018-03-02 19:08:11,2018-04-05 17:12:42,2018-04-02,3.0,30cf132fa42d1d4434e6b51827b81491,96206,rio grande,RS,1,382d3a69f930988d7ad77f78f31c0944,218d46b86c1881d022bce9c68a7d4b15,2018-03-09 02:10:25,117.0,15.57
91bcade2288597459e1dbce52d6d0ef9,449057269c318304d8a753f64c181b07,delivered,2018-01-04 13:14:34,2018-01-04 13:29:16,2018-01-10 20:24:19,2018-02-09 00:44:50,2018-02-02,7.0,567cce4e47a422c4e6e2021a46c979e7,75901,rio verde,GO,1,c063e7cfa2a5277de17cde1837399dc5,79ebd9a61bac3eaf882805ed4ecfa12a,2018-01-10 13:29:16,124.9,38.42
d52140bee663636aa4f6057e50bc06a3,32fa597a3b06db1949ee96c416335b6b,delivered,2018-03-01 20:30:22,2018-03-01 20:49:07,2018-03-02 20:35:25,2018-04-16 16:24:45,2018-03-27,20.0,bb477df0c32c10ffaf2b2c5e81169f20,45140,itambe,BA,1,fe75529a267b76ac6e96f0c322a899a4,620c87c171fb2a6dd6e8bb4dec959fc6,2018-03-09 20:49:07,119.9,27.38
cfa4fa27b417971e86d8127cb688712f,7093250e1741ebbed41f0cc552025fd6,delivered,2018-08-16 09:44:23,2018-08-17 03:10:22,2018-08-17 18:55:00,2018-08-29 01:41:41,2018-08-22,7.0,cadb385cc1299451df18febff40aabc9,13056,campinas,SP,1,f622086c97c7060ffc84d17b9986a1b8,08633c14ef2db992c11f840f04fad4cd,2018-08-21 03:10:22,34.9,11.26
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,2018-03-08 19:06:05,2018-03-09 19:08:26,2018-03-13 21:24:28,2018-04-11 12:53:50,2018-04-04,7.0,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,1,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,2018-03-15 19:08:26,45.0,27.08
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,2018-03-08 19:06:05,2018-03-09 19:08:26,2018-03-13 21:24:28,2018-04-11 12:53:50,2018-04-04,7.0,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,2,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,2018-03-15 19:08:26,45.0,27.08
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,2018-03-08 19:06:05,2018-03-09 19:08:26,2018-03-13 21:24:28,2018-04-11 12:53:50,2018-04-04,7.0,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,3,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,2018-03-15 19:08:26,45.0,27.08
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,2018-03-08 19:06:05,2018-03-09 19:08:26,2018-03-13 21:24:28,2018-04-11 12:53:50,2018-04-04,7.0,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,4,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,2018-03-15 19:08:26,45.0,27.08
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,delivered,2018-03-08 19:06:05,2018-03-09 19:08:26,2018-03-13 21:24:28,2018-04-11 12:53:50,2018-04-04,7.0,5a494c648fde2d1ec4eb614274ea7159,44900,irece,BA,5,2c4930c4b284c7b99db2a4c52071a45e,2a261b5b644fa05f4f2700eb93544f2c,2018-03-15 19:08:26,45.0,27.08
b7ed5b357d48b6c8f588c5cf0d7ddf5d,92148a85c89c0da621cdc0e1810a23f7,delivered,2018-03-10 23:24:50,2018-03-11 00:00:30,2018-03-12 17:08:26,2018-04-17 17:37:54,2018-04-02,15.0,5d81094365fbd7cb0e548f4508fa5e62,26070,nova iguacu,RJ,1,9565229244e9341fb8c8069879cf73cd,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-15 00:00:30,149.9,23.63
d30680568af2e9f0aeba3420292df26d,8eb5e45df7b0f27cc1a3b7ba46219180,delivered,2017-09-16 09:20:26,2017-09-16 09:35:12,2017-09-22 20:45:53,2017-10-22 14:16:51,2017-10-09,13.0,dcf468beeda4b0ec3079e3e6b462fa51,41650,salvador,BA,1,5ac9d9e379c606e36a8094a6046f75dc,633ecdf879b94b5337cca303328e4a25,2017-09-21 09:35:12,109.9,16.21
cafc9b2f7d35ec42bdb74347cc6e8a70,c9573cc1e246dadca50b2a74f795def3,delivered,2018-01-19 00:48:30,2018-01-19 01:21:52,2018-01-19 22:41:38,2018-04-04 17:12:36,2018-02-16,47.0,7671178c592895e5beed747367b4a54b,60833,fortaleza,CE,1,c5841303f830680eb1cdda8be0ff35bf,b561927807645834b59ef0d16ba55a24,2018-01-25 01:21:52,38.0,17.63
376a342d70faa7a733b871acc701def8,8563b07a84656ff32968702daa37c468,delivered,2017-12-11 11:50:54,2017-12-11 11:58:24,2017-12-12 13:09:44,2018-01-20 01:36:58,2018-01-05,15.0,b8d95b1bc28f71750ada508312f1e176,25271,duque de caxias,RJ,1,cae79e3b5c787c231543fa415a20b5cc,56642bcb79900e777d68e91915cb4267,2017-12-15 11:58:24,28.0,14.1
6f36c999f8ef8d1a3a999079a5b637aa,ac055528f5a69cba5e02d73ad1ee9a74,delivered,2017-12-16 15:29:46,2017-12-16 15:49:52,2017-12-18 17:16:58,2018-01-12 22:04:29,2018-01-11,1.0,2db405cc6d4123953d36594dbff12a73,13054,campinas,SP,1,f9be8e0e5acd947d8f49dbc390b9ab20,4a3ca9315b744ce9f8e9374361493884,2017-12-21 15:49:52,153.0,18.57
6f36c999f8ef8d1a3a999079a5b637aa,ac055528f5a69cba5e02d73ad1ee9a74,delivered,2017-12-16 15:29:46,2017-12-16 15:49:52,2017-12-18 17:16:58,2018-01-12 22:04:29,2018-01-11,1.0,2db405cc6d4123953d36594dbff12a73,13054,campinas,SP,2,b935c4a30d29406e3633e74b9b887307,a3e9a2c700480d9bb01fba070ba80a0e,2017-12-21 15:49:52,77.0,14.29
8a0b2bc5c7a1c524635f4de8bae9dffe,764fb80689629a0092fa11ada23a0c4e,delivered,2017-11-23 22:27:55,2017-11-23 22:37:27,2017-11-27 20:23:03,2018-01-20 15:26:28,2017-12-22,29.0,2c90fdbc33c7a6f301f4c63f0c962b3f,94470,viamao,RS,1,52690beab08122aee391378fbf246a58,cd68562d3f44870c08922d380acae552,2017-11-29 22:37:27,485.0,19.15
8a0b2bc5c7a1c524635f4de8bae9dffe,764fb80689629a0092fa11ada23a0c4e,delivered,2017-11-23 22:27:55,2017-11-23 22:37:27,2017-11-27 20:23:03,2018-01-20 15:26:28,2017-12-22,29.0,2c90fdbc33c7a6f301f4c63f0c962b3f,94470,viamao,RS,2,52690beab08122aee391378fbf246a58,cd68562d3f44870c08922d380acae552,2017-11-29 22:37:27,485.0,19.15
234c056c50619f48da64f731c48242b4,44e460a655f7154ccd9faa4dbbbaf68a,delivered,2018-08-14 14:49:15,2018-08-15 03:15:15,2018-08-31 15:25:00,2018-09-01 18:14:42,2018-08-23,9.0,2b18cd5c428106cc024ee2cc951a0b68,7074,guarulhos,SP,1,0bbb557651f08b3c732d9836de4d0bc3,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-08-23 03:15:15,59.99,15.72
7b2f3756c235e93b2ad6330c54805401,d79764082a836f215312d98c964ce478,delivered,2018-03-12 16:54:01,2018-03-12 18:00:56,2018-03-13 23:02:56,2018-04-09 22:08:51,2018-04-03,6.0,ef2c223efd90366cb6639746cfcfc7ad,75080,anapolis,GO,1,e2c843e2762213223f21e0206e3b9d9d,c013e57c075a06e5b5c48ee03c525719,2018-03-16 17:31:42,63.99,18.33
8ad3f1d0f96992e43566c4c82c9f6c58,948b29e24216a05fea13a18d8db45ea5,delivered,2018-07-17 21:25:29,2018-07-17 21:35:17,2018-07-18 13:08:00,2018-08-14 04:04:40,2018-08-03,11.0,6740f8899f3c70b5b08b2e0bad37e567,83252,ilha dos valadares,PR,1,64c8bc3ebf6cc99d1a734c908961c8c8,0417b067eeab773d2f7061a726dc477f,2018-07-19 21:35:17,67.99,25.6
58b198357d2b68044f885a370a585ff3,8d7cf6fc4668c48859673a8e0fc8fa6a,delivered,2017-04-15 22:00:21,2017-04-15 22:15:10,2017-04-18 14:51:36,2017-05-10 12:48:08,2017-05-08,2.0,007953b3182d5ccc9189a694f5c68163,7084,guarulhos,SP,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-04-19 22:15:10,99.99,12.09
4190ab61a7fced69f3ee84d1da1120cc,3df7ff0b86935d5249e4d6cd56b89131,delivered,2017-12-08 11:38:00,2017-12-09 02:36:21,2018-01-12 00:35:33,2018-01-31 19:08:40,2018-01-11,20.0,b5c758a46ae1c305aa9f913d3b895951,45818,trancoso,BA,1,7053ea870121d9f77c255101139dd0e9,4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-12-14 02:36:21,172.5,38.76
a06c43ed81f5c604287461f4d21949ce,da82d24c21654f951fedc813df8a5dc6,delivered,2017-10-24 17:39:10,2017-10-24 17:56:20,2017-11-20 21:15:00,2017-11-23 21:48:41,2017-11-17,6.0,645d54fc2f9c61166cdac23242542979,89015,blumenau,SC,1,6994675fdff4377e6e1b738094977cf4,b19f3ca2ea475913750f25a5c37c8d8f,2017-10-30 17:56:20,108.9,28.14
f9f15e02ed74cf8a21b8266a55498942,e1f67a370030c2c5695ee3f95c44cd90,delivered,2017-10-12 21:46:31,2017-10-12 21:56:20,2017-10-17 17:07:58,2017-11-17 23:59:11,2017-11-13,4.0,fed9ae71404fb97d15c821adbe64feab,57082,maceio,AL,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-10-22 22:56:20,89.99,22.95
64ea4c51ad1203229ba011693f35da54,f384d3d46a938ede0333121a810b4d7d,delivered,2018-01-29 13:09:31,2018-01-29 13:30:16,2018-02-01 00:38:54,2018-03-02 22:15:36,2018-02-22,8.0,698a9cafcc15cac8cdbaee64adc6efbe,29171,serra,ES,1,36f60d45225e60c7da4558b070ce4b60,6973a06f484aacf400ece213dbf3d946,2018-02-05 13:30:16,89.49,15.38
aa2e81559d88cca16ac122e7627078c8,0d49e6cf6c6049404ab247c5d1ea4aa3,delivered,2017-03-27 14:04:58,2017-03-27 14:15:21,2017-03-30 16:08:45,2017-05-05 14:56:03,2017-05-02,3.0,639c0608dce3b89a89bb5a9077dfec48,59071,natal,RN,1,035a4019c8009b57768aa3c1e1ad63a3,82e0a475a88cc9595229d8029273f045,2017-03-31 14:15:21,99.0,26.43
bd3f8b3f4ff1469c0709218f7fde9fe8,bcc8d940cce330c07102f7857ae2da79,delivered,2017-11-13 11:16:06,2017-11-14 04:06:46,2017-11-27 19:48:51,2017-11-29 19:11:53,2017-11-27,2.0,cdf40f3d0b93839f37972934deda0d65,13479,americana,SP,1,1bbb8e929009e827868035f4fa7a5884,44f091b5abab8018f682fce8124b85e5,2017-11-21 04:06:46,34.5,8.72
88c588c116fd06fb8e48dd83af88ec4a,8787c72a20002592238d7b80721ab729,delivered,2017-11-19 13:23:27,2017-11-19 13:35:26,2017-11-24 22:06:56,2017-12-22 17:44:27,2017-12-12,10.0,6d1213d0a8cccfa5cdb1b693fd388055,79075,campo grande,MS,1,5322d72e04acadda01cd9c274b4af288,4e85b538b0dad58852641540686d0e14,2017-11-23 13:35:26,14.39,15.1
b323a1bf3949211f3d9fbc43772534e6,4ad5a269a2d59d2c83ac551b5c948c0a,delivered,2018-05-07 10:59:47,2018-05-07 17:56:21,2018-05-16 11:00:00,2018-06-09 19:36:43,2018-05-30,10.0,fb6534d42a2fbd05aae76186fe8bec4f,45078,vitoria da conquista,BA,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-05-11 17:56:21,64.99,37.14
f644267f332fbcb9fe143fbb7478441c,03c27921f605f0385f319ba1bbee389b,delivered,2017-11-24 22:21:21,2017-11-28 03:44:52,2017-12-05 00:46:43,2018-01-04 20:26:46,2017-12-19,16.0,31a9f3ea5883e3fa0e6ec685504251e2,65047,sao luis,MA,1,6640d299f2649e432fa5416fb9672c64,9dda5bbacd45e18d6485fee649205d09,2017-12-04 03:34:18,84.9,38.14
cc06813c8d9909633f390ed9b5df999f,640246e27e1df1ffe19d062550d0d5ab,delivered,2018-04-14 18:31:02,2018-04-14 18:52:37,2018-04-17 16:52:47,2018-05-17 21:43:34,2018-05-09,8.0,e8a7165667b5a473e0b04dae68d6b88d,28909,cabo frio,RJ,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-04-19 18:52:37,119.0,54.59
7297f6bfea2a33ef176cff30f467aa41,b19a370495e4d833f7351b777ef67b4b,delivered,2018-04-16 13:44:10,2018-04-16 14:33:17,2018-04-18 00:41:17,2018-05-17 22:28:30,2018-05-10,7.0,7cefed48f155073afe33b11d943adeef,93022,sao leopoldo,RS,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-04-20 14:31:15,19.9,18.23
